"date","mean","max","min","sd","cv","site","n()","category","method","x","length"
1999-03-16,10.912037037037,11.3333333333333,10.3333333333333,0.245144291679547,2.24654930007561,"RIV",24,"data","CDEC",23,"NA"
1999-03-17,11.2199074074074,11.6111111111111,10.4444444444444,0.27582850683279,2.45838487624851,"RIV",24,"data","CDEC",24,"NA"
1999-03-18,11.4652777777778,11.7777777777778,11,0.163670738295953,1.42753399846258,"RIV",24,"data","CDEC",25,"NA"
1999-03-19,11.6212121212121,11.8333333333333,11.2777777777778,0.138900913380396,1.19523602126547,"RIV",22,"data","CDEC",26,"NA"
1999-03-20,11.8790849673203,12.1666666666667,11.3888888888889,0.244724661134939,2.06013057241517,"RIV",17,"data","CDEC",27,"NA"
1999-03-21,12.0324074074074,12.2777777777778,11.6666666666667,0.170185610102168,1.41439368149551,"RIV",24,"data","CDEC",28,"NA"
1999-03-22,12.1203703703704,12.3888888888889,11.7222222222222,0.192217521560649,1.58590468514516,"RIV",24,"data","CDEC",29,"NA"
1999-03-23,12.2152777777778,12.6666666666667,11.8333333333333,0.2703412785178,2.21314065415368,"RIV",24,"data","CDEC",30,"NA"
1999-03-24,12.2685185185185,12.6111111111111,11.8333333333333,0.192914384951652,1.57243423205875,"RIV",24,"data","CDEC",31,"NA"
1999-03-25,12.4236111111111,13.0555555555556,11.9444444444444,0.350144705919137,2.81838108733123,"RIV",24,"data","CDEC",32,"NA"
1999-03-26,12.525462962963,13.1111111111111,12.0555555555556,0.306478258420131,2.44684176007202,"RIV",24,"data","CDEC",33,"NA"
1999-03-27,12.4444444444444,13,11.7777777777778,0.318511028635303,2.55946362296226,"RIV",24,"data","CDEC",34,"NA"
1999-03-28,12.349537037037,12.8333333333333,11.8333333333333,0.283978694147374,2.29950882608558,"RIV",24,"data","CDEC",35,"NA"
1999-03-29,12.4027777777778,12.7777777777778,11.8888888888889,0.21186618083812,1.70821556778775,"RIV",24,"data","CDEC",36,"NA"
1999-03-30,12.5833333333333,12.7222222222222,12.3888888888889,0.0996504895880979,0.791924420567665,"RIV",24,"data","CDEC",37,"NA"
1999-03-31,12.4097222222222,12.8333333333333,12.0555555555556,0.166918087335567,1.34505901378409,"RIV",24,"data","CDEC",38,"NA"
1999-04-01,12.2291666666667,12.4444444444444,11.9444444444444,0.129320138942151,1.05747302712491,"RIV",24,"data","CDEC",39,"NA"
1999-04-02,12.0231481481481,12.2222222222222,11.6111111111111,0.149176183511188,1.24074145700487,"RIV",24,"data","CDEC",40,"NA"
1999-04-03,11.9236111111111,12.1111111111111,11.7222222222222,0.109667555023347,0.919751189479438,"RIV",24,"data","CDEC",41,"NA"
1999-04-04,11.4033816425121,11.8333333333333,7.55555555555556,0.855302565130778,7.50042918797166,"RIV",23,"data","CDEC",42,"NA"
1999-04-05,11.4097222222222,11.6666666666667,11.1666666666667,0.177061131032147,1.55184436205899,"RIV",24,"data","CDEC",43,"NA"
1999-04-06,11.1273148148148,11.5,10.8888888888889,0.141382604917792,1.27059049978128,"RIV",24,"data","CDEC",44,"NA"
1999-04-07,11.2291666666667,11.3333333333333,11.0555555555556,0.0681645336669066,0.607031097590263,"RIV",24,"data","CDEC",45,"NA"
1999-04-08,11.1018518518519,11.2777777777778,10.9444444444444,0.0921891371109012,0.830394229189102,"RIV",24,"data","CDEC",46,"NA"
1999-04-09,11.1875,11.7777777777778,10.5555555555556,0.298867292648655,2.67143948736228,"RIV",24,"data","CDEC",47,"NA"
1999-04-10,11.4675925925926,11.7222222222222,10.2222222222222,0.332493574521179,2.89941913995053,"RIV",24,"data","CDEC",48,"NA"
1999-04-11,11.4444444444444,11.7777777777778,9.77777777777778,0.485152609200068,4.2391975561171,"RIV",24,"data","CDEC",49,"NA"
1999-04-12,11.8819444444444,12.3888888888889,11.5555555555556,0.267847877047518,2.25424279923101,"RIV",24,"data","CDEC",50,"NA"
1999-04-13,12.5833333333333,13.3333333333333,12.1111111111111,0.362640758760122,2.88191331464998,"RIV",24,"data","CDEC",51,"NA"
1999-04-14,13.2222222222222,13.8333333333333,12.7777777777778,0.312127394611541,2.36062735420493,"RIV",24,"data","CDEC",52,"NA"
1999-04-15,13.7962962962963,14.3888888888889,13.3333333333333,0.308958506502706,2.23943078538874,"RIV",24,"data","CDEC",53,"NA"
1999-04-16,14.5925925925926,15.3888888888889,13.8888888888889,0.471024815114605,3.22783502743511,"RIV",24,"data","CDEC",54,"NA"
1999-04-17,15.6782407407407,16.1666666666667,15.0555555555556,0.397921048965142,2.53804655474592,"RIV",24,"data","CDEC",55,"NA"
1999-04-18,16.3333333333333,16.8888888888889,15.8333333333333,0.287510647659256,1.7602692713832,"RIV",24,"data","CDEC",56,"NA"
1999-04-19,16.5648148148148,17.1666666666667,15.8888888888889,0.315406283443614,1.90407370664675,"RIV",24,"data","CDEC",57,"NA"
1999-04-20,16.5972222222222,17,16,0.251271591659491,1.51393762338773,"RIV",24,"data","CDEC",58,"NA"
1999-04-21,16.3310185185185,16.7222222222222,15.7777777777778,0.256676373630499,1.57171074994154,"RIV",24,"data","CDEC",59,"NA"
1999-04-22,16.537037037037,20.8888888888889,15.7777777777778,1.15373168339973,6.97665295672848,"RIV",24,"data","CDEC",60,"NA"
1999-04-23,16.5902777777778,23.5,15.4444444444444,1.8829697324756,11.3498384879232,"RIV",24,"data","CDEC",61,"NA"
1999-04-24,16.1689814814815,16.4444444444444,15.8888888888889,0.151463753298435,0.936755066928045,"RIV",24,"data","CDEC",62,"NA"
1999-04-25,15.9814814814815,16.1666666666667,15.8333333333333,0.092189137110901,0.576849757124989,"RIV",24,"data","CDEC",63,"NA"
1999-04-26,15.7569444444444,15.9444444444444,15.6111111111111,0.0651446633308814,0.413434619640675,"RIV",24,"data","CDEC",64,"NA"
1999-04-27,15.3842592592593,15.6111111111111,15.2222222222222,0.116898397266998,0.759857171521862,"RIV",24,"data","CDEC",65,"NA"
1999-04-28,15.0208333333333,15.1666666666667,14.8333333333333,0.0924011708918194,0.61515342618687,"RIV",24,"data","CDEC",66,"NA"
1999-04-29,14.5833333333333,15.0555555555556,10.3333333333333,0.918001516750256,6.29486754343033,"RIV",24,"data","CDEC",67,"NA"
1999-04-30,15.0531400966184,15.3888888888889,14.7777777777778,0.264043421456738,1.75407536076845,"RIV",23,"data","CDEC",68,"NA"
1999-05-01,15.4351851851852,15.7777777777778,15.2222222222222,0.171559944208923,1.11148614124557,"RIV",24,"data","CDEC",69,"NA"
1999-05-02,15.3148148148148,15.5,15.1666666666667,0.0978385113678345,0.638848804578363,"RIV",24,"data","CDEC",70,"NA"
1999-05-03,15.1180555555556,15.2222222222222,15,0.0756302912558729,0.500264673442613,"RIV",24,"data","CDEC",71,"NA"
1999-05-04,14.9976851851852,15.2222222222222,14.6111111111111,0.1385059132105,0.923515272525634,"RIV",24,"data","CDEC",72,"NA"
1999-05-05,15.6319444444444,21.8888888888889,14.7777777777778,1.65607038164567,10.5941419350056,"RIV",24,"data","CDEC",73,"NA"
1999-05-06,15.6180555555556,15.9444444444444,15.3333333333333,0.184847719891576,1.18355143016393,"RIV",24,"data","CDEC",74,"NA"
1999-05-07,15.6898148148148,16.2777777777778,13.0555555555556,0.673060456071582,4.28979222518329,"RIV",24,"data","CDEC",75,"NA"
1999-05-08,15.8194444444444,16.4444444444444,12.4444444444444,0.886659341560434,5.6048702890563,"RIV",24,"data","CDEC",76,"NA"
1999-05-09,16.0694444444444,16.5555555555556,13.8333333333333,0.61999471886657,3.85822124100199,"RIV",24,"data","CDEC",77,"NA"
1999-05-10,16.1967592592593,16.7777777777778,13.6111111111111,0.582436431873057,3.59600598212321,"RIV",24,"data","CDEC",78,"NA"
1999-05-11,16.4606481481481,16.9444444444444,16.1111111111111,0.238801335863888,1.45074078319786,"RIV",24,"data","CDEC",79,"NA"
1999-05-12,16.8703703703704,17.2222222222222,16.6111111111111,0.173890676679444,1.03074605276509,"RIV",24,"data","CDEC",80,"NA"
1999-05-13,16.8518518518519,17.1111111111111,16.6111111111111,0.127600871727263,0.757191986073867,"RIV",24,"data","CDEC",81,"NA"
1999-05-14,16.5833333333333,16.8333333333333,14.3333333333333,0.490653381462658,2.95871385806628,"RIV",24,"data","CDEC",82,"NA"
1999-05-15,16.5462962962963,17,13.3888888888889,0.706473910048216,4.26968003834401,"RIV",24,"data","CDEC",83,"NA"
1999-05-16,16.8333333333333,19.6111111111111,12.8888888888889,1.03118315590387,6.12584053012199,"RIV",24,"data","CDEC",84,"NA"
1999-05-17,17.037037037037,17.5555555555556,14.4444444444444,0.629321701722072,3.69384477097738,"RIV",24,"data","CDEC",85,"NA"
1999-05-18,17.287037037037,17.6666666666667,14.2777777777778,0.661953278937534,3.82918875871739,"RIV",24,"data","CDEC",86,"NA"
1999-05-19,17.2705314009662,17.6111111111111,13.6666666666667,0.797601684904596,4.61828108462242,"RIV",23,"data","CDEC",87,"NA"
1999-05-20,16.9421296296296,17.5,12.6111111111111,1.33760177942007,7.89512185694045,"RIV",24,"data","CDEC",88,"NA"
1999-05-21,18.0300925925926,24.8333333333333,17.1666666666667,1.98267991284184,10.9965043310781,"RIV",24,"data","CDEC",89,"NA"
1999-05-22,17.8958333333333,18.2222222222222,17.6666666666667,0.221806676691693,1.23943195357407,"RIV",24,"data","CDEC",90,"NA"
1999-05-23,17.912037037037,18.1111111111111,17.7777777777778,0.111010421365816,0.619753192427405,"RIV",24,"data","CDEC",91,"NA"
1999-05-24,18.1226851851852,18.6111111111111,17.7222222222222,0.289361916089063,1.59668345574754,"RIV",24,"data","CDEC",92,"NA"
1999-05-25,18.5787037037037,19.2222222222222,18,0.410188502111248,2.20784242352428,"RIV",24,"data","CDEC",93,"NA"
1999-05-26,19.1296296296296,19.6111111111111,18.5555555555556,0.311122613083909,1.62639120101946,"RIV",24,"data","CDEC",94,"NA"
1999-05-27,19.3356481481481,19.6666666666667,19,0.210741582682859,1.08991217190225,"RIV",24,"data","CDEC",95,"NA"
1999-05-28,19.2939814814815,19.5,19.1111111111111,0.125279255073036,0.64931779473967,"RIV",24,"data","CDEC",96,"NA"
1999-05-29,19.1550925925926,19.3888888888889,18.8888888888889,0.16624678726059,0.867898635608156,"RIV",24,"data","CDEC",97,"NA"
1999-05-30,19.0578703703704,19.2777777777778,18.7222222222222,0.134574703004885,0.706137151683596,"RIV",24,"data","CDEC",98,"NA"
1999-05-31,18.875,19.0555555555556,18.5,0.148575269956769,0.787153748115334,"RIV",24,"data","CDEC",99,"NA"
1999-06-01,18.712962962963,18.8888888888889,18.4444444444444,0.131740349821074,0.704005827841462,"RIV",24,"data","CDEC",100,"NA"
1999-06-02,18.6666666666667,18.8333333333333,18.4444444444444,0.116994019693839,0.626753676931282,"RIV",24,"data","CDEC",101,"NA"
1999-06-03,18.1944444444444,18.7222222222222,13.2222222222222,1.26813204498633,6.96988604877981,"RIV",24,"data","CDEC",102,"NA"
1999-06-04,18.3194444444444,20.3888888888889,13.6111111111111,1.08375131290004,5.91585250407907,"RIV",24,"data","CDEC",103,"NA"
1999-06-05,18.3217592592593,18.7222222222222,16.5555555555556,0.479303027342869,2.61603168429715,"RIV",24,"data","CDEC",104,"NA"
1999-06-06,18.2615740740741,18.6666666666667,16.8333333333333,0.330291745769272,1.80867073358253,"RIV",24,"data","CDEC",105,"NA"
1999-06-07,17.7453703703704,18.2222222222222,14.8333333333333,0.639317576544439,3.60272884251497,"RIV",24,"data","CDEC",106,"NA"
1999-06-08,17.7314814814815,18.4444444444444,17.5,0.195677022735668,1.10355709950142,"RIV",24,"data","CDEC",107,"NA"
1999-06-09,17.9513888888889,18.6666666666667,17.6111111111111,0.288587961065846,1.60760798427396,"RIV",24,"data","CDEC",108,"NA"
1999-06-10,18.224537037037,18.7222222222222,17.6111111111111,0.341871003139516,1.87588306053945,"RIV",24,"data","CDEC",109,"NA"
1999-06-11,18.5740740740741,19,18,0.315406283443612,1.69809963170041,"RIV",24,"data","CDEC",110,"NA"
1999-06-12,18.7986111111111,19.3333333333333,18.3333333333333,0.309021840848361,1.6438546391638,"RIV",24,"data","CDEC",111,"NA"
1999-06-13,19.0740740740741,19.6666666666667,18.5,0.393064766340813,2.06072790120426,"RIV",24,"data","CDEC",112,"NA"
1999-06-14,19.5462962962963,20.0555555555556,18.8888888888889,0.358422419614189,1.83371015245535,"RIV",24,"data","CDEC",113,"NA"
1999-06-15,19.6666666666667,19.9444444444444,19.2222222222222,0.237968680420296,1.21001023942524,"RIV",24,"data","CDEC",114,"NA"
1999-06-16,19.8078703703704,20.8333333333333,19.3333333333333,0.36484659040769,1.8419273934337,"RIV",24,"data","CDEC",115,"NA"
1999-06-17,20.6574074074074,27.8333333333333,19.6111111111111,1.75687184392336,8.50480318887147,"RIV",24,"data","CDEC",116,"NA"
1999-06-18,20.6087962962963,21.1111111111111,20.1111111111111,0.296009951209223,1.43632819187223,"RIV",24,"data","CDEC",117,"NA"
1999-06-19,20.6782407407407,21.2777777777778,16.8888888888889,0.8322826172539,4.02491985507315,"RIV",24,"data","CDEC",118,"NA"
1999-06-20,21.1296296296296,21.7777777777778,20.8333333333333,0.305464047196296,1.44566683160385,"RIV",24,"data","CDEC",119,"NA"
1999-06-21,21.2939814814815,21.8888888888889,21,0.28065140021949,1.31798461674986,"RIV",24,"data","CDEC",120,"NA"
1999-06-22,21.6712962962963,22.3888888888889,21.0555555555556,0.398573902610083,1.83917887126208,"RIV",24,"data","CDEC",121,"NA"
1999-06-23,21.8680555555556,22.2777777777778,21.4444444444444,0.226298661667891,1.03483668720788,"RIV",24,"data","CDEC",122,"NA"
1999-06-24,21.7083333333333,21.8888888888889,21.4444444444444,0.140211097654675,0.645886054455319,"RIV",24,"data","CDEC",123,"NA"
1999-06-25,21.6111111111111,21.8888888888889,21.3333333333333,0.18821990085776,0.870940415280123,"RIV",24,"data","CDEC",124,"NA"
1999-06-26,21.6967592592593,22.1666666666667,21.2777777777778,0.290287938322357,1.33793224533509,"RIV",24,"data","CDEC",125,"NA"
1999-06-27,21.9583333333333,22.5555555555556,21.3888888888889,0.375458209949047,1.70986661077365,"RIV",24,"data","CDEC",126,"NA"
1999-06-28,22.3032407407407,23.1111111111111,18.8888888888889,0.836464193775347,3.75041548221017,"RIV",24,"data","CDEC",127,"NA"
1999-06-29,22.8518518518519,23.5,22.2777777777778,0.399162659091446,1.74674097171297,"RIV",24,"data","CDEC",128,"NA"
1999-06-30,23.2685185185185,23.8333333333333,22.8333333333333,0.320052107047622,1.37547264469332,"RIV",24,"data","CDEC",129,"NA"
1999-07-01,23.3541666666667,23.6111111111111,23.1666666666667,0.138828489282254,0.594448482207688,"RIV",24,"data","CDEC",130,"NA"
1999-07-02,23.0277777777778,23.3333333333333,22.8888888888889,0.119265960344237,0.517922143835045,"RIV",24,"data","CDEC",131,"NA"
1999-07-03,22.2986111111111,22.7777777777778,22,0.233306014043664,1.04628047406688,"RIV",24,"data","CDEC",132,"NA"
1999-07-04,21.3402777777778,21.8888888888889,16.2222222222222,1.10751986056499,5.18980995513695,"RIV",24,"data","CDEC",133,"NA"
1999-07-05,21.1365740740741,21.7777777777778,16.5,1.1026220599324,5.21665458209172,"RIV",24,"data","CDEC",134,"NA"
1999-07-06,21.2083333333333,22.0555555555556,21.0555555555556,0.219946072539499,1.03707381943968,"RIV",24,"data","CDEC",135,"NA"
1999-07-07,20.8310185185185,21.1666666666667,20.6111111111111,0.168252652550728,0.807702476963156,"RIV",24,"data","CDEC",136,"NA"
1999-07-08,21.037037037037,22.1111111111111,20.6666666666667,0.32338896987446,1.53723630045958,"RIV",24,"data","CDEC",137,"NA"
1999-07-09,21.2060185185185,21.5555555555556,21,0.17680832186372,0.833764818743882,"RIV",24,"data","CDEC",138,"NA"
1999-07-10,21.3912037037037,22.1111111111111,21.1111111111111,0.290518982682066,1.35812358531168,"RIV",24,"data","CDEC",139,"NA"
1999-07-11,21.9097222222222,23.9444444444444,21.3888888888889,0.548949247595673,2.50550528221163,"RIV",24,"data","CDEC",140,"NA"
1999-07-12,22.5092592592593,23.6666666666667,22.1111111111111,0.402176935378139,1.78671777132205,"RIV",24,"data","CDEC",141,"NA"
1999-07-13,22.6388888888889,22.8888888888889,22.5,0.112312347222829,0.49610361963458,"RIV",24,"data","CDEC",142,"NA"
1999-07-14,22.4675925925926,22.6666666666667,22.2777777777778,0.10732269411802,0.477677764877238,"RIV",24,"data","CDEC",143,"NA"
1999-07-15,22.0138888888889,22.2777777777778,21.8333333333333,0.122868296795748,0.558139897116331,"RIV",24,"data","CDEC",144,"NA"
1999-07-16,21.4537037037037,21.7777777777778,21.2777777777778,0.139651689505789,0.650944431015332,"RIV",24,"data","CDEC",145,"NA"
1999-07-17,21.0138888888889,21.2777777777778,20.8333333333333,0.117280419191404,0.55810906687251,"RIV",24,"data","CDEC",146,"NA"
1999-07-18,20.7476851851852,20.8888888888889,20.6111111111111,0.085092805051084,0.410131560661255,"RIV",24,"data","CDEC",147,"NA"
1999-07-19,20.337962962963,20.7222222222222,20.1111111111111,0.153608122697792,0.75527781704355,"RIV",24,"data","CDEC",148,"NA"
1999-07-20,19.912037037037,20.2777777777778,19.7222222222222,0.128908738545925,0.647391014320387,"RIV",24,"data","CDEC",149,"NA"
1999-07-21,19.7731481481481,20,19.6111111111111,0.0995382073106496,0.503400907963014,"RIV",24,"data","CDEC",150,"NA"
1999-07-22,19.8357487922705,20.1666666666667,19.6111111111111,0.205479279370742,1.03590381952615,"RIV",23,"data","CDEC",151,"NA"
1999-07-23,19.712962962963,19.8888888888889,19.5555555555556,0.0907218423253017,0.460214136737087,"RIV",24,"data","CDEC",152,"NA"
1999-07-24,19.6597222222222,20.0555555555556,19.3333333333333,0.215048771759117,1.09385457906439,"RIV",24,"data","CDEC",153,"NA"
1999-07-25,19.9259259259259,20.5555555555556,19.5,0.341551929466742,1.71410819620856,"RIV",24,"data","CDEC",154,"NA"
1999-07-26,20.1203703703704,20.5,19.8333333333333,0.225022612728234,1.11838206049928,"RIV",24,"data","CDEC",155,"NA"
1999-07-27,20.037037037037,20.2222222222222,19.7222222222222,0.129687127804837,0.647237051891054,"RIV",24,"data","CDEC",156,"NA"
1999-07-28,19.7536231884058,19.9444444444444,19.5555555555556,0.129561644342646,0.655888001441128,"RIV",23,"data","CDEC",157,"NA"
1999-07-29,19.7175925925926,20.0555555555556,19.3888888888889,0.193088207829642,0.979268675538922,"RIV",24,"data","CDEC",158,"NA"
1999-07-30,19.7708333333333,20,19.5,0.163260278117994,0.825763261292279,"RIV",24,"data","CDEC",159,"NA"
1999-07-31,19.7060185185185,19.9444444444444,19.5,0.141382604917793,0.717459007688081,"RIV",24,"data","CDEC",160,"NA"
1999-08-01,19.7615740740741,20,19.4444444444444,0.17297185045113,0.87529389006546,"RIV",24,"data","CDEC",161,"NA"
1999-08-02,20.037037037037,20.3888888888889,19.6666666666667,0.243358736605883,1.21454452649886,"RIV",24,"data","CDEC",162,"NA"
1999-08-03,20.4537037037037,20.8333333333333,20.1111111111111,0.245554499017699,1.20053806672302,"RIV",24,"data","CDEC",163,"NA"
1999-08-04,20.7800925925926,21.0555555555556,20.6111111111111,0.150575178023783,0.724612642378015,"RIV",24,"data","CDEC",164,"NA"
1999-08-05,20.8796296296296,20.9444444444444,20.7222222222222,0.0668810294920926,0.320317125727095,"RIV",24,"data","CDEC",165,"NA"
1999-08-06,20.6759259259259,20.8333333333333,20.5555555555556,0.0707802285856238,0.342331602653264,"RIV",24,"data","CDEC",166,"NA"
1999-08-07,20.5833333333333,20.8888888888889,20.3333333333333,0.14468578871374,0.70292690873072,"RIV",24,"data","CDEC",167,"NA"
1999-08-08,20.5717592592593,20.8333333333333,20.3333333333333,0.137533645585068,0.668555585605373,"RIV",24,"data","CDEC",168,"NA"
1999-08-09,20.4861111111111,20.7777777777778,20.2777777777778,0.13434599341773,0.655790611937395,"RIV",24,"data","CDEC",169,"NA"
1999-08-10,20.3518518518519,20.5,20.1666666666667,0.107009647187351,0.525798084451042,"RIV",24,"data","CDEC",170,"NA"
1999-08-11,20.1967592592593,20.4444444444444,19.9444444444444,0.131038183544375,0.648807968953237,"RIV",24,"data","CDEC",171,"NA"
1999-08-12,20.2546296296296,20.5,20.0555555555556,0.167001810111226,0.824511793920568,"RIV",24,"data","CDEC",172,"NA"
1999-08-13,20.3333333333333,20.6111111111111,20.1111111111111,0.158833644664479,0.781149072120389,"RIV",24,"data","CDEC",173,"NA"
1999-08-14,20.3981481481481,20.6111111111111,20.1666666666667,0.152512212464432,0.747676756521047,"RIV",24,"data","CDEC",174,"NA"
1999-08-15,20.6111111111111,21.0555555555556,20.3333333333333,0.252735968300065,1.22621224512161,"RIV",24,"data","CDEC",175,"NA"
1999-08-16,20.9259259259259,21.7777777777778,20.6111111111111,0.279303379011579,1.33472411209073,"RIV",24,"data","CDEC",176,"NA"
1999-08-17,21.0833333333333,21.5555555555556,20.8333333333333,0.18964044856416,0.89948038844661,"RIV",24,"data","CDEC",177,"NA"
1999-08-18,20.9791666666667,21.1666666666667,20.7777777777778,0.137858496691489,0.657120937556255,"RIV",24,"data","CDEC",178,"NA"
1999-08-19,21.0439814814815,21.6111111111111,20.7222222222222,0.271167317502002,1.28857420702744,"RIV",24,"data","CDEC",179,"NA"
1999-08-20,21.2777777777778,22.0555555555556,20.7777777777778,0.328466892083277,1.54370863120078,"RIV",24,"data","CDEC",180,"NA"
1999-08-21,21.5856481481481,22.5555555555556,20.8888888888889,0.426566503524115,1.97615795734496,"RIV",24,"data","CDEC",181,"NA"
1999-08-22,22.0324074074074,22.6666666666667,21.2777777777778,0.41603548543203,1.88828881809873,"RIV",24,"data","CDEC",182,"NA"
1999-08-23,22.3055555555556,22.5555555555556,22,0.174147721426821,0.780736982735434,"RIV",24,"data","CDEC",183,"NA"
1999-08-24,22.4398148148148,22.9444444444444,22,0.287471750189328,1.28107897753032,"RIV",24,"data","CDEC",184,"NA"
1999-08-25,22.7270531400966,23.9444444444444,22.1666666666667,0.417730306874206,1.83803110900118,"RIV",23,"data","CDEC",185,"NA"
1999-08-26,22.9467592592593,23.1111111111111,22.7777777777778,0.112883409594796,0.491936174164751,"RIV",24,"data","CDEC",186,"NA"
1999-08-27,23.1736111111111,23.6111111111111,22.9444444444444,0.223013386319574,0.962359233743443,"RIV",24,"data","CDEC",187,"NA"
1999-08-28,23.0787037037037,23.2777777777778,22.8333333333333,0.156206940747865,0.676844517583526,"RIV",24,"data","CDEC",188,"NA"
1999-08-29,22.8935185185185,23.0555555555556,22.7777777777778,0.0995382073106515,0.434787720507598,"RIV",24,"data","CDEC",189,"NA"
1999-08-30,22.3913043478261,22.6666666666667,22.1111111111111,0.153958487041803,0.687581592613879,"RIV",23,"data","CDEC",190,"NA"
1999-08-31,21.7314814814815,22.0555555555556,21.4444444444444,0.148047469816338,0.681258063066234,"RIV",24,"data","CDEC",191,"NA"
1999-09-01,21.2199074074074,21.5,21.0555555555556,0.128452499900629,0.605339587183068,"RIV",24,"data","CDEC",192,"NA"
1999-09-02,20.9791666666667,21.1666666666667,20.8333333333333,0.0952614561871176,0.454076454516549,"RIV",24,"data","CDEC",193,"NA"
1999-09-03,20.7268518518519,21,20.5555555555556,0.11457952099255,0.552807159579868,"RIV",24,"data","CDEC",194,"NA"
1999-09-04,20.5069444444444,20.7222222222222,20.2777777777778,0.125100603638015,0.610040193832516,"RIV",24,"data","CDEC",195,"NA"
1999-09-05,20.5462962962963,20.9444444444444,20.2777777777778,0.192217521560649,0.935533678618754,"RIV",24,"data","CDEC",196,"NA"
1999-09-06,20.6898148148148,21,20.4444444444444,0.169395270180403,0.818737488453055,"RIV",24,"data","CDEC",197,"NA"
1999-09-07,20.9040404040404,21.3888888888889,20.6666666666667,0.188734622798733,0.902861930759823,"RIV",22,"data","CDEC",198,"NA"
1999-09-08,20.8587962962963,21.0555555555556,20.7222222222222,0.128973783746538,0.618318439446282,"RIV",24,"data","CDEC",199,"NA"
1999-09-09,20.7893518518519,20.9444444444444,20.6666666666667,0.0896991552386511,0.431466819542337,"RIV",24,"data","CDEC",200,"NA"
1999-09-10,20.5300925925926,20.6666666666667,20.3888888888889,0.0996224308828853,0.485250762672302,"RIV",24,"data","CDEC",201,"NA"
1999-09-11,20.2708333333333,20.4444444444444,20,0.118489894389621,0.584533908602448,"RIV",24,"data","CDEC",202,"NA"
1999-09-12,20.2638888888889,20.7777777777778,19.9444444444444,0.216254407741017,1.06719104574045,"RIV",24,"data","CDEC",203,"NA"
1999-09-13,20.2037037037037,20.3888888888889,20,0.122229541575597,0.604985815314595,"RIV",24,"data","CDEC",204,"NA"
1999-09-14,20.0347222222222,20.2222222222222,19.8333333333333,0.115623934618121,0.577117732582649,"RIV",24,"data","CDEC",205,"NA"
